order_id,ship_service_level,ship_city,ship_state,ship_postal_code,ship_country,courier_status,fulfilled_by
407-3546681-5864357,Expedited,MUMBAI,MAHARASHTRA,400065.0,IN,Shipped,
404-9953514-1833916,Expedited,VADA,MAHARASHTRA,421303.0,IN,Shipped,
405-5437787-6245959,Standard,MUMBAI,MAHARASHTRA,400075.0,IN,Shipped,Easy Ship
403-9207434-0833923,Standard,GUNTUR,ANDHRA PRADESH,522004.0,IN,,Easy Ship
406-6994248-4357934,Expedited,Secunderabad,TELANGANA,500010.0,IN,Shipped,
406-3038180-3898725,Expedited,Secunderabad,TELANGANA,500010.0,IN,Shipped,
403-3471932-4475560,Expedited,MUMBAI,MAHARASHTRA,400078.0,IN,Shipped,
408-1398256-4627539,Standard,KOTDWARA,UTTARAKHAND,246149.0,IN,,Easy Ship
405-3780496-8494754,Standard,BENGALURU,KARNATAKA,560032.0,IN,Shipped,Easy Ship
408-5084988-8597969,Expedited,Kochi,KERALA,682024.0,IN,Shipped,
406-2296700-2951548,Expedited,VYARA,Gujarat,394650.0,IN,Shipped,
171-1706053-8862764,Standard,MUMBAI,MAHARASHTRA,400083.0,IN,Shipped,Easy Ship
171-1610480-8991561,Expedited,MUMBAI,MAHARASHTRA,400083.0,IN,Shipped,
171-0909011-3250758,Expedited,MUMBAI,MAHARASHTRA,400083.0,IN,Shipped,
171-0012485-5716360,Expedited,MUMBAI,MAHARASHTRA,400083.0,IN,Shipped,
408-6213935-4250730,Standard,AHMEDABAD,Gujarat,380015.0,IN,Shipped,Easy Ship
404-0379168-9331531,Expedited,BENGALURU,KARNATAKA,560091.0,IN,Shipped,
403-0342700-7779501,Expedited,MUMBAI,MAHARASHTRA,400050.0,IN,Shipped,
402-8819724-2417916,Expedited,HYDERABAD,TELANGANA,500084.0,IN,Shipped,
406-6173463-5648366,Standard,PUNE,MAHARASHTRA,411040.0,IN,Shipped,Easy Ship
404-9973125-2287514,Expedited,MUMBAI,MAHARASHTRA,400082.0,IN,Shipped,
171-8536609-3025128,Expedited,CHENNAI,TAMIL NADU,600114.0,IN,Shipped,
406-0550890-9626727,Standard,VIJAPURA,KARNATAKA,586101.0,IN,,Easy Ship
405-0373487-6366759,Standard,Faridabad,HARYANA,121003.0,IN,Shipped,Easy Ship
407-0364038-4697973,Expedited,THANE,MAHARASHTRA,400601.0,IN,Shipped,
171-6059019-6458751,Expedited,CHENNAI,TAMIL NADU,600114.0,IN,Shipped,
402-7513567-3971557,Expedited,VADA,MAHARASHTRA,421303.0,IN,Unshipped,
405-9704813-8693133,Expedited,TUNDLA KHAM,UTTAR PRADESH,283103.0,IN,Shipped,
407-2640648-7915554,Expedited,MUMBAI,MAHARASHTRA,400097.0,IN,Shipped,
171-7170652-6485943,Standard,MANGALURU,KARNATAKA,575030.0,IN,,Easy Ship
406-1749620-5461946,Expedited,CHENNAI,TAMIL NADU,600089.0,IN,Shipped,
404-8186477-2269129,Standard,GURGAON,HARYANA,122001.0,IN,Shipped,Easy Ship
407-2615127-2999523,Standard,Hyderabad,TELANGANA,500050.0,IN,Shipped,Easy Ship
405-7116729-5645113,Expedited,CHENNAI,TAMIL NADU,600082.0,IN,Shipped,
405-6524398-1778716,Expedited,JHARIA,JHARKHAND,828110.0,IN,Shipped,
402-8712070-5377951,Expedited,BENGALURU,KARNATAKA,560040.0,IN,Shipped,
407-3140139-2193946,Expedited,Thane,MAHARASHTRA,401107.0,IN,Shipped,
171-7618353-5230724,Expedited,MUMBAI,MAHARASHTRA,400013.0,IN,Shipped,
402-3576436-3062716,Expedited,NEW DELHI,DELHI,110091.0,IN,Shipped,
402-1408269-8859504,Expedited,NEW DELHI,DELHI,110091.0,IN,Shipped,
405-4018003-8722761,Standard,BENGALURU,KARNATAKA,560066.0,IN,Shipped,Easy Ship
405-8567956-4628365,Standard,FATEHPUR,UTTAR PRADESH,212601.0,IN,Shipped,Easy Ship
402-7738211-9419548,Expedited,Kasaragod,KERALA,671321.0,IN,Shipped,
407-3076772-8119505,Expedited,MUMBAI,MAHARASHTRA,400092.0,IN,Shipped,
407-1837553-5074747,Standard,MUMBAI,MAHARASHTRA,400092.0,IN,Shipped,Easy Ship
404-1780358-3027520,Expedited,INDUSTRIAL ESTATE BARWALA,HARYANA,134118.0,IN,Unshipped,
405-9612895-2648310,Expedited,Bangalore,KARNATAKA,560099.0,IN,Shipped,
407-1830934-5113944,Expedited,New Delhi,DELHI,110025.0,IN,Shipped,
402-2730731-2961162,Expedited,PUNE,MAHARASHTRA,411011.0,IN,Unshipped,
402-9941961-8060357,Expedited,PUNE,MAHARASHTRA,411001.0,IN,Shipped,
403-5188223-9365934,Expedited,MUMBAI 400098,MAHARASHTRA,400098.0,IN,Shipped,
406-7908519-6324355,Expedited,BENGALURU,KARNATAKA,560102.0,IN,Shipped,
406-3772257-5969129,Expedited,KANCHIPURAM,TAMIL NADU,600100.0,IN,Cancelled,
404-7073861-6298763,Expedited,SRIKAKULAM,ANDHRA PRADESH,532148.0,IN,Shipped,
402-5300307-0622764,Standard,CHENGANNUR,KERALA,689121.0,IN,Shipped,Easy Ship
402-3187445-2249960,Expedited,CHENGANNUR,KERALA,689121.0,IN,Shipped,
402-8520844-1630724,Expedited,DEHRADUN,UTTARAKHAND,248005.0,IN,Cancelled,
403-1171932-5231523,Standard,AHIWARA,CHHATTISGARH,490036.0,IN,Shipped,Easy Ship
402-7081903-6893904,Expedited,MUMBAI,MAHARASHTRA,400064.0,IN,Shipped,
403-2803888-1965964,Standard,BANGAON,WEST BENGAL,743235.0,IN,,Easy Ship
408-5681775-1005903,Expedited,GHAZIABAD,UTTAR PRADESH,201016.0,IN,Shipped,
406-2342350-2981914,Expedited,CHENNAI,TAMIL NADU,600089.0,IN,Shipped,
404-7517277-6172308,Expedited,BENGALURU,KARNATAKA,560103.0,IN,Shipped,
408-5675077-7577149,Expedited,CHAVAKKAD,KERALA,680506.0,IN,Shipped,
408-4993068-5313166,Expedited,GHAZIABAD,UTTAR PRADESH,201016.0,IN,Unshipped,
407-6356041-8155528,Expedited,BENGALURU,KARNATAKA,560026.0,IN,Shipped,
408-9639524-6497151,Expedited,PUNE,MAHARASHTRA,411021.0,IN,Shipped,
402-5067875-9739543,Expedited,BENGALURU,KARNATAKA,560037.0,IN,Shipped,
408-7608433-4492339,Standard,JHANSI,UTTAR PRADESH,284002.0,IN,Shipped,Easy Ship
407-9468655-8929109,Standard,AMALNER,MAHARASHTRA,425401.0,IN,,Easy Ship
405-7132348-0548315,Expedited,Chennai,TAMIL NADU,600018.0,IN,Shipped,
406-1568882-2262727,Expedited,NEW DELHI,DELHI,110074.0,IN,Shipped,
402-7878287-0289152,Expedited,BENGALURU,KARNATAKA,560064.0,IN,Shipped,
402-4670563-7512353,Standard,HYDERABAD,TELANGANA,500085.0,IN,Shipped,Easy Ship
405-8875990-4021150,Expedited,BENGALURU,KARNATAKA,560103.0,IN,Shipped,
408-2001418-8669902,Standard,LUCKNOW,UTTAR PRADESH,226016.0,IN,Shipped,Easy Ship
402-6873861-6968338,Expedited,NEW DELHI,DELHI,110008.0,IN,Shipped,
408-1596252-9751549,Standard,RAMPUR,UTTAR PRADESH,244901.0,IN,Shipped,Easy Ship
406-9693290-7230725,Expedited,BENGALURU,KARNATAKA,560066.0,IN,Shipped,
408-0787095-0519569,Standard,Allahabad,UTTAR PRADESH,211004.0,IN,Shipped,
404-9811280-4693134,Standard,Bengaluru,KARNATAKA,560103.0,IN,Shipped,Easy Ship
408-4812886-4439542,Standard,HYDERABAD,TELANGANA,500039.0,IN,Shipped,Easy Ship
405-7835008-3649961,Standard,PIMPRI CHINCHWAD,MAHARASHTRA,411044.0,IN,Shipped,Easy Ship
406-1585072-6937921,Expedited,JAMSHEDPUR,JHARKHAND,831001.0,IN,Cancelled,
406-7841740-9889933,Standard,KOLKATA,WEST BENGAL,700040.0,IN,Shipped,Easy Ship
403-3559259-6646769,Expedited,ALUVA,KERALA,683108.0,IN,Shipped,
402-7708329-7210714,Expedited,MUMBAI,MAHARASHTRA,400064.0,IN,Shipped,
406-5556841-9277115,Standard,BHUBANESWAR,ODISHA,751019.0,IN,Shipped,Easy Ship
408-2132678-0350733,Standard,KOLKATA,WEST BENGAL,700084.0,IN,Shipped,
404-3889648-5228314,Expedited,NEW DELHI,DELHI,110063.0,IN,Shipped,
406-7597158-6121110,Expedited,SURAT,Gujarat,395009.0,IN,Cancelled,
406-0357947-8076370,Standard,SURAT,Gujarat,395009.0,IN,Shipped,Easy Ship
407-4832490-4863562,Expedited,Kolkata,WEST BENGAL,700034.0,IN,Shipped,
402-6131903-4009144,Expedited,KADAPA,ANDHRA PRADESH,516003.0,IN,Shipped,
402-4243447-1967507,Expedited,KADAPA,ANDHRA PRADESH,516003.0,IN,Shipped,
407-9789579-2399508,Expedited,NEW DELHI,DELHI,110064.0,IN,Shipped,
402-5495940-0253947,Standard,Panchkula,HARYANA,134116.0,IN,Shipped,Easy Ship
405-0006304-8081111,Standard,PHAGWARA,PUNJAB,144401.0,IN,Shipped,Easy Ship
171-5384194-1781938,Expedited,PUNE,MAHARASHTRA,411014.0,IN,Shipped,
404-7107988-9300339,Expedited,SATHUPALLY,TELANGANA,507303.0,IN,Shipped,
404-5406317-9940332,Standard,SATHUPALLY,TELANGANA,507303.0,IN,Shipped,Easy Ship
408-0044859-1520372,Standard,Gurgaon,HARYANA,122001.0,IN,Shipped,Easy Ship
408-2096033-5658757,Expedited,NANDYAL,ANDHRA PRADESH,518501.0,IN,Shipped,
406-8964526-7237915,Expedited,BENGALURU,KARNATAKA,560087.0,IN,Shipped,
403-5509907-7557923,Standard,PATNA,BIHAR,800001.0,IN,Shipped,Easy Ship
403-0384984-9877168,Standard,JHANSI,UTTAR PRADESH,284002.0,IN,,Easy Ship
407-1081434-8353161,Expedited,TANGUTUR,ANDHRA PRADESH,523274.0,IN,Shipped,
402-7136301-7177108,Expedited,CHENNAI,TAMIL NADU,600007.0,IN,Shipped,
402-0112198-9492346,Expedited,PUNE,MAHARASHTRA,411001.0,IN,Unshipped,
408-1583092-7021117,Standard,KAKINADA,ANDHRA PRADESH,533002.0,IN,Shipped,Easy Ship
408-9086955-3385132,Standard,MUMBAI,MAHARASHTRA,400094.0,IN,,Easy Ship
407-3336613-6102703,Expedited,CHENNAI,TAMIL NADU,600080.0,IN,Shipped,
408-6661257-8452352,Expedited,MUMBAI,MAHARASHTRA,400059.0,IN,Shipped,
171-3188341-5998709,Standard,MUMBAI,MAHARASHTRA,400050.0,IN,Shipped,Easy Ship
404-5988887-5661134,Standard,BENGALURU,KARNATAKA,560100.0,IN,Shipped,Easy Ship
404-2577837-6802742,Expedited,BENGALURU,KARNATAKA,560100.0,IN,Shipped,
404-2577837-6802742,Expedited,BENGALURU,KARNATAKA,560100.0,IN,Unshipped,
408-1754705-8449164,Expedited,SURAT,Gujarat,395007.0,IN,Shipped,
171-8032168-9896360,Expedited,CHENNAI,TAMIL NADU,600004.0,IN,Unshipped,
403-0671639-3255537,Standard,NEW DELHI,DELHI,110092.0,IN,Shipped,Easy Ship
405-5970103-2372336,Expedited,Pune,MAHARASHTRA,411001.0,IN,Shipped,
408-2377533-3473916,Expedited,KOLKATA,WEST BENGAL,700075.0,IN,Shipped,
403-5861705-5345966,Expedited,HYDERABAD,TELANGANA,500013.0,IN,Shipped,
402-4153815-8511525,Standard,NAVI MUMBAI,MAHARASHTRA,400708.0,IN,Shipped,Easy Ship
404-5095912-8422700,Standard,PIMPRI CHINCHWAD,MAHARASHTRA,411033.0,IN,Shipped,Easy Ship
404-6690205-9717936,Expedited,CHENNAI,TAMIL NADU,600071.0,IN,Shipped,
407-0581356-6051563,Standard,Meerut,UTTAR PRADESH,250001.0,IN,Shipped,Easy Ship
407-6820592-1832313,Expedited,BENGALURU,KARNATAKA,560100.0,IN,Shipped,
402-2068874-9531536,Standard,Navi mumbai,MAHARASHTRA,400708.0,IN,Shipped,Easy Ship
406-1662759-7581903,Standard,JHANSI,UTTAR PRADESH,284002.0,IN,,Easy Ship
403-8972058-3293918,Expedited,LUCKNOW,UTTAR PRADESH,226018.0,IN,Shipped,
406-4518782-6833925,Expedited,GHAZIABAD,UTTAR PRADESH,201002.0,IN,Shipped,
404-7714725-0485945,Standard,"Delhi, NCR",UTTAR PRADESH,201014.0,IN,Shipped,Easy Ship
408-8635106-9428333,Expedited,HYDERABAD,TELANGANA,501510.0,IN,Shipped,
402-8023916-2561961,Expedited,JAIPUR,RAJASTHAN,302020.0,IN,Unshipped,
171-4924216-8268337,Expedited,"CBD belapur , Navi Mumbai",MAHARASHTRA,400614.0,IN,Shipped,
402-3711158-9727506,Standard,PANCHKULA,HARYANA,134113.0,IN,Shipped,Easy Ship
407-3808608-8724334,Expedited,MUMBAI,MAHARASHTRA,400042.0,IN,Shipped,
405-4330288-9392323,Expedited,BILASPUR,CHHATTISGARH,495006.0,IN,Shipped,
408-2870911-3778737,Expedited,BENGALURU,KARNATAKA,560085.0,IN,Shipped,
404-9323897-2378728,Expedited,HYDERABAD,TELANGANA,500081.0,IN,Shipped,
405-7584177-9166757,Expedited,CHENNAI,TAMIL NADU,600091.0,IN,Shipped,
404-3649660-1772311,Standard,SILIGURI,WEST BENGAL,734006.0,IN,,Easy Ship
405-0504190-0202729,Expedited,BILASPUR,CHHATTISGARH,495006.0,IN,Shipped,
171-3646608-0731523,Standard,Chennai,TAMIL NADU,600056.0,IN,,Easy Ship
408-8129117-1609127,Expedited,PONDA,GOA,403401.0,IN,Shipped,
406-8387225-4065107,Standard,HYDERABAD,TELANGANA,500038.0,IN,Shipped,Easy Ship
171-6780669-1344310,Expedited,Chennai,TAMIL NADU,600056.0,IN,Shipped,
171-3686992-9247558,Expedited,Chennai,TAMIL NADU,600056.0,IN,Shipped,
406-0792066-1577925,Expedited,KOCHI,KERALA,682005.0,IN,Shipped,
407-8598686-1217148,Standard,Noida,UTTAR PRADESH,201301.0,IN,Shipped,Easy Ship
404-7444025-6318718,Standard,HYDERABAD,TELANGANA,500072.0,IN,Shipped,Easy Ship
402-5952266-7555567,Standard,Gurgaon,HARYANA,122001.0,IN,Shipped,Easy Ship
408-1824731-4889927,Expedited,badlapur,MAHARASHTRA,421503.0,IN,Unshipped,
171-8729546-4536340,Expedited,LUCKNOW,UTTAR PRADESH,226022.0,IN,Shipped,
405-4439578-7639552,Standard,Jagatsinghpur,ODISHA,754114.0,IN,Shipped,Easy Ship
171-2247872-8470746,Expedited,GURGAON,HARYANA,122001.0,IN,Shipped,
171-7353047-6567519,Expedited,VASAI VIRAR,MAHARASHTRA,401209.0,IN,Shipped,
405-0519152-7621906,Expedited,PURULIYA,WEST BENGAL,723121.0,IN,Shipped,
405-4793012-8720366,Expedited,KOVALAM,KERALA,695501.0,IN,Shipped,
405-3314515-3672364,Expedited,KOVALAM,KERALA,695501.0,IN,Shipped,
171-0243036-7059512,Expedited,VASAI VIRAR,MAHARASHTRA,401209.0,IN,Shipped,
404-0279203-3821135,Expedited,NOIDA,UTTAR PRADESH,201307.0,IN,Shipped,
406-5038522-8232313,Expedited,GURGAON,HARYANA,122017.0,IN,Shipped,
402-3002616-7162701,Expedited,SURAT,Gujarat,395007.0,IN,Shipped,
407-0977965-2857114,Standard,CHANDIGARH,CHANDIGARH,160036.0,IN,Shipped,Easy Ship
406-0862187-3516350,Expedited,KANNUR,KERALA,670673.0,IN,Shipped,
404-6114170-3765962,Expedited,TADIPATRI,ANDHRA PRADESH,515411.0,IN,Shipped,
402-2529922-4477966,Standard,NEW DELHI,DELHI,110034.0,IN,Shipped,Easy Ship
405-3676193-7296354,Expedited,KUMARAPURAM,KERALA,690516.0,IN,Shipped,
408-7219275-0904356,Standard,RANGIA,ASSAM,781354.0,IN,Shipped,Easy Ship
404-7825421-6605102,Expedited,Gurgaon,HARYANA,122002.0,IN,Shipped,
407-3175307-8629134,Standard,CHANDIGARH,CHANDIGARH,160036.0,IN,,Easy Ship
402-4734691-8241966,Standard,Ghaziabad,UTTAR PRADESH,201009.0,IN,Shipped,Easy Ship
407-5723437-4048364,Standard,"Avanyapuram , Madurai",TAMIL NADU,625012.0,IN,Shipped,Easy Ship
406-0779302-5708345,Standard,LUCKNOW,UTTAR PRADESH,226021.0,IN,Shipped,Easy Ship
404-6408424-4533949,Expedited,DIGBOI,ASSAM,786171.0,IN,Shipped,
404-7596920-3585920,Expedited,SOLAN,HIMACHAL PRADESH,173212.0,IN,Shipped,
405-4551792-2417944,Expedited,ahmedabad,Gujarat,380008.0,IN,Shipped,
402-6064410-8341138,Expedited,BENGALURU,KARNATAKA,560048.0,IN,Shipped,
171-1755736-8314753,Standard,"uluberia, howrah",WEST BENGAL,711315.0,IN,Shipped,Easy Ship
407-6687432-4849923,Standard,PIMPRI CHINCHWAD,MAHARASHTRA,411012.0,IN,Shipped,Easy Ship
408-0619008-5139512,Expedited,Haldwani,UTTARAKHAND,263139.0,IN,Shipped,
404-0481503-1417111,Expedited,BENGALURU,KARNATAKA,560068.0,IN,Shipped,
403-2898920-0539514,Expedited,PUNE,MAHARASHTRA,411045.0,IN,Shipped,
405-4700395-1273117,Expedited,CHENNAI,TAMIL NADU,600091.0,IN,Shipped,
405-6487466-5439537,Standard,Tirupati,ANDHRA PRADESH,517501.0,IN,Shipped,Easy Ship
403-7049790-8044339,Expedited,PUNE,MAHARASHTRA,411013.0,IN,Shipped,
171-8359579-7906704,Expedited,BENGALURU,KARNATAKA,560096.0,IN,Shipped,
405-9640630-0140312,Standard,TIRUCHIRAPPALLI,TAMIL NADU,620001.0,IN,Shipped,Easy Ship
407-9750396-5454716,Expedited,BENGALURU,KARNATAKA,560100.0,IN,Shipped,
408-5041888-4561942,Standard,Varanasi,UTTAR PRADESH,221007.0,IN,,Easy Ship
402-7102259-8332321,Standard,NEW DELHI,DELHI,110059.0,IN,Shipped,Easy Ship
404-1018896-3704320,Expedited,BENGALURU,KARNATAKA,560010.0,IN,Shipped,
405-8569374-0727561,Standard,ORAI,UTTAR PRADESH,285001.0,IN,Shipped,Easy Ship
404-7583782-4870709,Standard,NEW DELHI,DELHI,110074.0,IN,Shipped,Easy Ship
171-0622688-1469117,Standard,PATNA,BIHAR,801105.0,IN,Shipped,Easy Ship
406-2828298-9059500,Standard,HYDERABAD,TELANGANA,500018.0,IN,Shipped,Easy Ship
406-5862137-7359514,Expedited,NASHIK,MAHARASHTRA,422013.0,IN,Shipped,
171-8090295-8041962,Expedited,NOIDA,UTTAR PRADESH,201304.0,IN,Shipped,
171-1114886-8599558,Expedited,KOLAZHY,KERALA,680010.0,IN,Shipped,
402-1351396-0743535,Standard,NAHARLAGUN,ARUNACHAL PRADESH,791110.0,IN,Shipped,Easy Ship
171-5583899-8045169,Expedited,NASHIK,MAHARASHTRA,422007.0,IN,Shipped,
404-8322998-9896332,Expedited,Bengaluru,KARNATAKA,560030.0,IN,Shipped,
408-2805261-4463553,Expedited,BOISAR,MAHARASHTRA,401504.0,IN,Shipped,
408-0320336-7924334,Expedited,HYDERABAD,TELANGANA,500010.0,IN,Shipped,
404-8314567-1436326,Expedited,CHENNAI,TAMIL NADU,600102.0,IN,Shipped,
407-5470280-9948326,Expedited,kolkata,WEST BENGAL,700065.0,IN,Unshipped,
408-6098353-0364310,Expedited,BOISAR,MAHARASHTRA,401504.0,IN,Cancelled,
403-1964897-0918704,Expedited,HYDERABAD,TELANGANA,500072.0,IN,Shipped,
402-1629871-4759552,Expedited,MANGALURU,KARNATAKA,575001.0,IN,Shipped,
408-3688469-7349966,Standard,BENGALURU,KARNATAKA,560092.0,IN,Shipped,
407-5966596-9245927,Expedited,PATNA,BIHAR,800001.0,IN,Shipped,
403-9328656-8575518,Expedited,MUMBAI,MAHARASHTRA,400016.0,IN,Shipped,
404-9151386-0218705,Expedited,CHENNAI,TAMIL NADU,600042.0,IN,Shipped,
171-5179816-0304365,Standard,HYDERABAD,TELANGANA,500050.0,IN,Shipped,Easy Ship
402-6748474-8394753,Standard,PATNA,BIHAR,800014.0,IN,Shipped,Easy Ship
402-9337777-9584369,Standard,JHAJJar,HARYANA,124103.0,IN,,Easy Ship
402-4765256-4302700,Standard,HYDERABAD,TELANGANA,500089.0,IN,Shipped,Easy Ship
402-2756527-8577915,Expedited,HYDERABAD,TELANGANA,500089.0,IN,Shipped,
408-9176466-8287566,Standard,INDORE,MADHYA PRADESH,452016.0,IN,Shipped,Easy Ship
408-2182967-8838752,Expedited,INDORE,MADHYA PRADESH,452016.0,IN,Shipped,
403-3613211-2762703,Expedited,HYDERABAD,TELANGANA,500081.0,IN,Shipped,
405-5376535-5236334,Standard,TINSUKIA,ASSAM,786125.0,IN,Shipped,Easy Ship
404-4201543-1258749,Expedited,BENGALURU,KARNATAKA,560066.0,IN,Shipped,
407-5438761-1445138,Standard,KANNUR,KERALA,670706.0,IN,,Easy Ship
404-2424255-9722746,Expedited,JAIPUR,RAJASTHAN,302020.0,IN,Shipped,
408-4684755-5437925,Expedited,RAJKOT,Gujarat,360005.0,IN,Shipped,
405-5257731-1290756,Standard,TINSUKIA,ASSAM,786125.0,IN,,Easy Ship
171-3721698-6933150,Expedited,VISAKHAPATNAM,ANDHRA PRADESH,530001.0,IN,Shipped,
403-5941760-3208309,Expedited,LUCKNOW,UTTAR PRADESH,226012.0,IN,Shipped,
404-6549844-3343524,Expedited,SONIPAT,HARYANA,131027.0,IN,Shipped,
402-2690641-4379515,Expedited,PANCHKULA,HARYANA,134109.0,IN,Shipped,
405-9270430-8438764,Expedited,HYDERABAD,TELANGANA,500012.0,IN,Unshipped,
171-0705900-4520300,Expedited,Bengaluru,KARNATAKA,560037.0,IN,Shipped,
403-3919269-5800357,Expedited,LUCKNOW,UTTAR PRADESH,226012.0,IN,Shipped,
402-6505011-2657907,Standard,KAIPAMANGALAM,KERALA,680681.0,IN,Shipped,Easy Ship
407-5694977-8533169,Expedited,NEW DELHI,DELHI,110059.0,IN,Shipped,
402-3299969-8750758,Expedited,HYDERABAD,TELANGANA,500075.0,IN,Shipped,
403-0097861-4944331,Expedited,Ahemedabad,Gujarat,382424.0,IN,Shipped,
407-5797814-8100364,Expedited,COIMBATORE,TAMIL NADU,641006.0,IN,Shipped,
408-1277837-6472341,Expedited,THRISSUR,KERALA,680012.0,IN,Shipped,
407-9057016-6301933,Standard,RANCHI,JHARKHAND,834008.0,IN,Shipped,Easy Ship
171-4171855-7000362,Expedited,DIMAPUR,NL,797116.0,IN,Shipped,
405-7116003-8771545,Expedited,Bangalore,KARNATAKA,560090.0,IN,Shipped,
405-4812594-9301921,Standard,MORADABAD,UTTAR PRADESH,244001.0,IN,Shipped,Easy Ship
406-8949559-9044306,Standard,New Delhi,DELHI,110012.0,IN,,Easy Ship
404-4410828-1437943,Standard,SAMBA,JAMMU & KASHMIR,181143.0,IN,Shipped,Easy Ship
402-0649327-3841932,Standard,GURGAON,HARYANA,122004.0,IN,Shipped,Easy Ship
402-1645907-5906746,Expedited,HSIIDC SOHNA,HARYANA,122103.0,IN,Shipped,
403-7280886-1725113,Expedited,Hyderabad,TELANGANA,500089.0,IN,Shipped,
402-1909231-1277959,Standard,NEW DELHI,DELHI,110059.0,IN,,Easy Ship
406-4361625-4661109,Expedited,SIWAN,BIHAR,841239.0,IN,Shipped,
403-2574184-1283551,Expedited,UDUPI,KARNATAKA,576101.0,IN,Shipped,
408-4588397-0517965,Standard,BENGALURU,KARNATAKA,560045.0,IN,Shipped,Easy Ship
403-0753007-1841137,Expedited,Hyderabad,TELANGANA,500089.0,IN,Cancelled,
171-4523261-5049111,Expedited,GHAZIABAD,UTTAR PRADESH,201014.0,IN,Shipped,
405-6737428-6463545,Expedited,HYDERABAD,TELANGANA,500045.0,IN,Unshipped,
402-0814996-7369921,Expedited,ROORKEE,UTTARAKHAND,247667.0,IN,Shipped,
403-0983310-8346765,Standard,Pune,MAHARASHTRA,411017.0,IN,Shipped,Easy Ship
408-5374590-5586710,Standard,BENGALURU,KARNATAKA,560045.0,IN,,Easy Ship
171-2421285-0148317,Standard,HYDERABAD,TELANGANA,500084.0,IN,Shipped,Easy Ship
405-0048489-1466715,Expedited,GURUGRAM,HARYANA,122018.0,IN,Shipped,
408-5921962-2609144,Expedited,DHALIYUR,TAMIL NADU,641109.0,IN,Shipped,
405-0956443-7439503,Expedited,MADURAI NORTH,TAMIL NADU,625107.0,IN,Shipped,
406-1538451-4421913,Standard,MUMBAI,MAHARASHTRA,400097.0,IN,,Easy Ship
408-8324015-3668336,Expedited,PUNE,MAHARASHTRA,411036.0,IN,Shipped,
171-8851992-7130706,Standard,AHMEDABAD,Gujarat,380015.0,IN,Shipped,Easy Ship
406-8578647-3956304,Expedited,KOLKATA,WEST BENGAL,700102.0,IN,Shipped,
405-9695739-8025143,Expedited,NEW DELHI,DELHI,110085.0,IN,Shipped,
405-6885889-1049165,Standard,NEW DELHI,DELHI,110085.0,IN,Shipped,Easy Ship
403-7472615-2641142,Expedited,BENGALURU,KARNATAKA,560016.0,IN,Shipped,
403-0298847-7948372,Standard,BENGALURU,KARNATAKA,560037.0,IN,Shipped,Easy Ship
404-9154298-6147502,Expedited,CHENNAI,TAMIL NADU,600119.0,IN,Shipped,
406-4235430-5581163,Expedited,BHUBANESWAR,ODISHA,751006.0,IN,Shipped,
404-4763114-0720356,Expedited,CHENNAI,TAMIL NADU,600044.0,IN,Shipped,
405-3944749-2337128,Expedited,SRINAGAR,JAMMU & KASHMIR,190003.0,IN,Shipped,
405-2265785-4779556,Expedited,MUMBAI,MAHARASHTRA,400001.0,IN,Shipped,
171-1658439-5559547,Standard,NEW DELHI,DELHI,110058.0,IN,Shipped,Easy Ship
405-1187320-9522735,Expedited,Bangalore,KARNATAKA,560016.0,IN,Shipped,
402-5078416-4742745,Expedited,ONGOLE,ANDHRA PRADESH,523001.0,IN,Shipped,
403-6951804-6688300,Standard,CHENNAI,TAMIL NADU,603103.0,IN,Shipped,Easy Ship
402-3641238-1411558,Expedited,BENGALURU,KARNATAKA,560047.0,IN,Shipped,
404-9027795-7429115,Expedited,EDATHALA,KERALA,683561.0,IN,Shipped,
402-9153732-1558736,Expedited,"BADLAPUR, Mumbai",MAHARASHTRA,421503.0,IN,Shipped,
402-3950363-0984342,Expedited,CHENNAI,TAMIL NADU,600091.0,IN,Shipped,
402-0530570-8553125,Standard,CHENNAI,TAMIL NADU,600091.0,IN,Shipped,Easy Ship
402-5285164-1621101,Standard,CHENNAI,TAMIL NADU,600077.0,IN,Shipped,Easy Ship
171-8005509-1476303,Standard,MUMBAI,MAHARASHTRA,400064.0,IN,Shipped,Easy Ship
402-2529479-3093109,Expedited,"Mundhawa, PUNE",MAHARASHTRA,411036.0,IN,Shipped,
408-4649552-8099516,Expedited,Ulhasnagar,MAHARASHTRA,421003.0,IN,Shipped,
406-7812785-7373113,Expedited,MUMBAI,MAHARASHTRA,400025.0,IN,Shipped,
403-4712217-6437157,Expedited,AURANGABAD,MAHARASHTRA,431008.0,IN,Shipped,
171-6844341-7169949,Standard,Tripunithura,KERALA,682301.0,IN,Shipped,Easy Ship
407-3177310-9303564,Expedited,ANANTAPUR,ANDHRA PRADESH,515002.0,IN,Shipped,
403-8127761-6133923,Expedited,AURANGABAD,MAHARASHTRA,431008.0,IN,Unshipped,
171-5112161-2865169,Standard,PUNE,MAHARASHTRA,411028.0,IN,Shipped,Easy Ship
408-8256496-3264323,Standard,CHENNAI,TAMIL NADU,600100.0,IN,Shipped,
404-1063405-3736345,Expedited,GHAZIABAD,UTTAR PRADESH,201003.0,IN,Shipped,
405-1286153-6129968,Expedited,MADANAPALLE,ANDHRA PRADESH,517325.0,IN,Shipped,
407-0237206-4897947,Expedited,CHENNAI,TAMIL NADU,600018.0,IN,Shipped,
